object_probs,left,top,right,bottom
motorbike 0.93246,663,481,727,546
motorbike 0.85302,916,440,964,504
motorbike 0.83358,864,382,909,443
motorbike 0.72556,608,602,692,679
motorbike 0.69148,248,364,282,425
motorbike 0.68224,1030,391,1061,424
motorbike 0.64206,967,373,997,405
person 0.64372 motorbike 0.60897,415,256,433,281
motorbike 0.55502,588,288,620,316
car 0.67968,322,254,361,279
person 0.98213,919,413,965,497
person 0.89827,543,637,638,719
person 0.87111,959,345,998,402
person 0.83725,617,560,685,635
person 0.73798,670,449,723,539
person 0.67645,918,385,959,434
person 0.60169,1029,361,1066,422
