object_probs,left,top,right,bottom
truck 0.91260,747,393,922,520
motorbike 0.91231,654,580,739,653
motorbike 0.90545,397,271,420,300
motorbike 0.89595,500,615,591,713
motorbike 0.87501,226,606,339,707
motorbike 0.73479,591,531,661,625
motorbike 0.71792,1032,380,1069,440
motorbike 0.65188,1033,409,1065,446
car 0.99920,198,454,404,586
car 0.88916,329,250,379,294
car 0.81652,226,248,291,314
person 0.94781,510,575,586,663
person 0.91041,586,468,649,529
person 0.64451,659,531,732,646
person 0.63310,1034,375,1066,409
person 0.63123,877,361,915,421
person 0.51708,579,491,658,618
