object_probs,left,top,right,bottom
motorbike 0.92084,339,462,382,519
motorbike 0.87698,908,352,940,388
motorbike 0.84655,832,457,884,528
motorbike 0.84075,199,475,248,552
motorbike 0.56133,399,270,421,300
car 0.99544,314,304,398,369
car 0.97764,237,264,285,310
car 0.97329,1022,337,1079,409
car 0.96683,347,523,657,698
car 0.93461,336,253,384,296
person 0.87707,834,428,883,490
person 0.86104,197,459,241,530
person 0.83497,337,438,381,508
person 0.79911,325,426,367,479
person 0.78147,911,334,940,366
