object_probs,left,top,right,bottom
motorbike 0.94198,746,464,805,524
motorbike 0.91802,661,446,722,503
motorbike 0.91662,859,439,906,506
motorbike 0.91097,362,620,477,716
motorbike 0.90574,145,624,287,719
motorbike 0.81301,614,543,690,610
person 0.58894 motorbike 0.74375,412,253,433,282
motorbike 0.66241,437,267,462,295
person 0.59138,372,615,473,710
motorbike 0.50452,1070,367,1078,406
person 0.91993,865,390,913,472
person 0.91910,665,417,719,492
person 0.82166,225,255,242,287
person 0.80001,752,432,803,514
person 0.74988,628,498,678,575
