object_probs,left,top,right,bottom
traffic light 0.68135,167,288,184,318
motorbike 0.96020,552,309,582,344
person 0.66430 motorbike 0.94823,493,292,520,323
motorbike 0.88331,745,386,808,443
motorbike 0.87286,624,327,657,357
motorbike 0.80306,292,311,317,349
person 0.89286,623,311,657,350
motorbike 0.64500,223,481,266,546
motorbike 0.64072,719,355,759,387
motorbike 0.53703,230,504,272,556
car 0.97724,710,284,842,337
car 0.92756,348,256,405,301
car 0.69351,204,269,243,290
person 0.94502,220,461,264,528
person 0.80431,716,324,761,375
person 0.72746,752,357,800,426
person 0.68409,552,299,579,326
