object_probs,left,top,right,bottom
motorbike 0.96949,303,573,421,681
motorbike 0.95077,546,597,629,683
motorbike 0.92586,397,271,420,301
motorbike 0.88768,695,562,776,630
motorbike 0.65778,635,513,703,601
motorbike 0.63234,1051,388,1075,432
car 0.99581,227,440,428,560
car 0.89958,329,250,380,294
car 0.82821,780,400,937,505
car 0.77378,226,246,287,312
car 0.60058,833,369,937,420
person 0.90163,552,548,627,640
person 0.88647,668,643,751,719
person 0.84601,711,507,764,607
person 0.83967,628,450,688,508
person 0.76098,639,511,699,602
person 0.72125,911,355,940,389
person 0.61854,1055,358,1075,391
