object_probs,left,top,right,bottom
motorbike 0.95452,672,483,734,544
motorbike 0.90809,867,383,912,435
motorbike 0.74426,32,589,167,694
motorbike 0.67634,916,352,944,386
motorbike 0.63805,947,367,978,409
motorbike 0.61611,399,269,422,302
car 0.99788,202,449,410,588
car 0.97677,416,532,703,704
car 0.97187,335,337,417,414
car 0.94712,332,251,383,298
car 0.78443,201,224,250,279
car 0.65717,266,229,298,259
person 0.97334,869,365,912,422
person 0.92915,812,361,852,424
person 0.73449,675,449,730,538
person 0.73285,928,332,957,365
person 0.62791,942,347,978,405
person 0.54496,56,577,134,698
