object_probs,left,top,right,bottom
motorbike 0.95764,287,574,406,687
motorbike 0.92586,397,271,420,300
motorbike 0.89734,539,595,618,693
motorbike 0.82146,691,563,768,633
motorbike 0.70323,625,514,695,602
motorbike 0.58822,1046,360,1077,427
car 0.99782,227,441,424,565
car 0.90460,329,250,380,294
car 0.78474,226,247,287,312
car 0.75545,779,400,931,507
person 0.93526,655,652,737,719
person 0.89989,704,509,763,609
person 0.87763,548,551,621,641
person 0.82382,626,456,679,527
person 0.64030,902,349,940,406
person 0.50556,618,493,699,609
