object_probs,left,top,right,bottom
motorbike 0.94341,531,478,605,555
motorbike 0.92879,306,351,333,387
motorbike 0.86926,995,359,1032,416
motorbike 0.77196,399,273,420,302
motorbike 0.69055,261,412,290,453
car 0.99914,652,435,858,573
car 0.98230,241,592,578,715
car 0.97651,278,288,339,333
car 0.97399,218,251,257,285
car 0.82234,335,253,384,297
car 0.69128,224,215,252,240
car 0.60245,267,231,300,257
person 0.94387,995,346,1032,406
person 0.87550,541,453,594,536
person 0.83630,257,379,291,445
person 0.51937,1043,303,1068,342
person 0.51646,257,377,287,413
