object_probs,left,top,right,bottom
motorbike 0.89685,996,419,1068,481
motorbike 0.87004,617,294,649,319
motorbike 0.85761,556,311,586,344
motorbike 0.83599,535,293,564,319
motorbike 0.81684,786,357,828,412
motorbike 0.71371,834,344,881,391
motorbike 0.68055,482,278,505,304
motorbike 0.61906,829,352,860,388
car 0.98879,659,357,822,452
car 0.92496,393,272,458,318
car 0.86779,346,259,395,297
car 0.61147,322,250,356,275
person 0.65184,845,334,871,369
person 0.61479,1008,395,1058,474
person 0.61410,556,294,582,323
person 0.58573,790,351,814,385
