object_probs,left,top,right,bottom
motorbike 0.96694,677,455,742,538
motorbike 0.81828,55,635,136,697
motorbike 0.79417,870,378,918,435
motorbike 0.62548,398,269,422,302
motorbike 0.58173,949,369,978,410
motorbike 0.55529,815,377,856,431
motorbike 0.53571,925,350,957,386
car 0.99469,212,446,409,584
car 0.98392,433,530,712,696
car 0.97440,335,337,416,413
car 0.94635,333,251,383,298
car 0.77923,201,224,249,278
car 0.67988,1046,317,1078,382
car 0.66793,266,229,299,259
person 0.97619,873,360,916,424
person 0.96610,815,360,855,421
person 0.90598,59,580,136,687
person 0.79727,928,330,958,369
person 0.75226,685,438,738,517
