object_probs,left,top,right,bottom
motorbike 0.94024,544,481,614,551
motorbike 0.90963,303,350,330,387
motorbike 0.76879,399,273,420,301
motorbike 0.71597,996,358,1034,414
motorbike 0.65260,261,413,292,451
person 0.68993 motorbike 0.53115,257,379,291,444
car 0.99892,661,435,862,569
car 0.99371,258,584,589,711
car 0.97463,218,251,257,285
car 0.96746,278,288,338,333
car 0.83268,335,253,384,297
car 0.68344,225,215,252,239
car 0.55972,267,231,299,257
person 0.90092,548,454,598,530
person 0.89064,996,345,1034,406
person 0.51226,257,377,287,413
