object_probs,left,top,right,bottom
truck 0.83531,721,404,893,538
motorbike 0.92808,610,600,700,682
motorbike 0.92465,396,272,420,299
motorbike 0.92155,443,647,543,719
motorbike 0.86230,136,620,265,716
motorbike 0.76934,1014,402,1056,460
motorbike 0.67540,542,578,610,657
motorbike 0.52308,1016,428,1048,467
car 0.99674,158,469,397,602
car 0.76889,229,253,296,314
car 0.76435,330,250,379,292
person 0.87624,1014,385,1054,445
person 0.86330,534,488,605,551
person 0.84873,449,610,537,706
person 0.77784,845,370,884,421
person 0.56790,614,543,691,658
