object_probs,left,top,right,bottom
truck 0.79849,538,452,759,652
motorbike 0.91800,396,273,419,300
motorbike 0.89193,905,491,958,578
motorbike 0.83606,274,644,373,719
motorbike 0.75341,1037,362,1075,423
motorbike 0.72339,416,651,512,719
motorbike 0.60470,1038,392,1070,430
motorbike 0.59420,963,419,1004,475
car 0.98771,0,548,235,717
car 0.83785,321,248,371,291
car 0.60301,244,257,316,330
person 0.94717,905,475,957,560
person 0.90626,966,399,1003,464
person 0.73110,1037,332,1063,368
person 0.68102,411,650,493,716
person 0.54579,972,394,998,426
person 0.51515,278,581,364,662
