object_probs,left,top,right,bottom
motorbike 0.90341,570,514,646,596
motorbike 0.84601,805,419,850,474
person 0.53908 motorbike 0.83500,401,254,416,277
motorbike 0.77809,849,457,920,529
motorbike 0.71670,504,647,601,719
motorbike 0.70194,1020,348,1047,389
motorbike 0.69852,555,287,584,315
motorbike 0.65185,861,484,910,538
motorbike 0.62736,247,381,281,448
motorbike 0.62119,977,400,1020,450
motorbike 0.58694,996,332,1024,364
motorbike 0.55994,1069,329,1079,365
motorbike 0.55185,913,390,946,424
car 0.68011,312,247,359,277
person 0.97124,977,376,1020,445
person 0.96088,861,432,913,524
person 0.77527,557,276,582,309
person 0.77345,910,362,950,418
person 0.75702,995,309,1024,351
person 0.70927,526,602,577,676
person 0.56205,812,401,855,468
person 0.55037,847,408,888,461
person 0.50520,810,392,842,429
