object_probs,left,top,right,bottom
motorbike 0.94031,364,596,474,676
motorbike 0.93185,672,437,723,504
motorbike 0.92164,1014,464,1057,516
motorbike 0.89121,751,438,801,506
motorbike 0.79477,399,270,422,301
motorbike 0.73035,923,441,971,490
motorbike 0.61200,824,392,858,432
motorbike 0.51590,857,419,899,473
car 0.99059,0,535,272,693
car 0.95438,27,646,454,711
car 0.95033,350,364,437,472
car 0.94757,334,252,384,297
car 0.92698,939,350,1040,421
car 0.79791,211,234,262,291
car 0.64032,268,228,294,257
car 0.63527,967,314,1042,356
person 0.98081,755,419,802,488
person 0.95506,672,415,723,495
person 0.94430,927,404,971,469
person 0.91906,858,403,901,464
person 0.90954,1018,418,1062,492
person 0.66689,826,373,858,408
person 0.55039,379,559,464,637
