object_probs,left,top,right,bottom
motorbike 0.90420,713,540,790,620
motorbike 0.87431,951,422,992,476
motorbike 0.70984,842,292,881,326
motorbike 0.68296,538,290,566,314
motorbike 0.64793,1014,352,1041,383
motorbike 0.64527,1037,418,1072,475
person 0.72450 motorbike 0.61538,219,311,243,347
motorbike 0.54781,947,286,984,321
car 0.75895,334,257,383,290
person 0.95301,953,396,990,463
person 0.87371,1037,384,1072,452
person 0.87313,1012,330,1041,373
person 0.85526,542,273,563,306
person 0.81363,714,506,765,578
