object_probs,left,top,right,bottom
motorbike 0.83685,780,497,847,577
motorbike 0.71884,212,310,238,339
person 0.59007 motorbike 0.65565,1053,323,1074,370
motorbike 0.63890,407,678,523,719
motorbike 0.63511,978,400,1018,455
motorbike 0.59735,562,290,592,315
motorbike 0.57453,1068,404,1078,453
person 0.52068,1066,381,1078,444
car 0.84651,336,262,388,294
person 0.88974,980,380,1018,446
person 0.82645,214,295,237,334
person 0.81229,789,473,843,563
person 0.79696,421,641,507,719
person 0.72759,568,273,588,309
person 0.54417,423,622,474,704
