object_probs,left,top,right,bottom
motorbike 0.96419,718,483,768,545
motorbike 0.92570,622,459,677,530
motorbike 0.91595,882,461,930,514
motorbike 0.86771,967,505,1014,559
motorbike 0.80950,399,271,421,302
motorbike 0.80673,1044,329,1067,365
motorbike 0.62588,247,624,375,707
motorbike 0.60637,819,441,865,493
car 0.98797,0,570,212,713
car 0.98327,336,373,443,484
car 0.93598,333,252,384,297
car 0.92576,908,357,1020,435
car 0.83308,214,236,266,295
car 0.66660,946,326,1020,368
car 0.55077,267,227,294,258
person 0.98153,721,440,770,513
person 0.96601,885,424,932,490
person 0.96195,969,454,1017,532
person 0.91443,621,437,676,517
person 0.83684,818,422,867,484
person 0.73140,792,380,838,438
person 0.62435,1045,313,1068,357
