object_probs,left,top,right,bottom
motorbike 0.96685,529,614,641,712
motorbike 0.95601,886,463,932,521
motorbike 0.94686,952,460,1007,533
motorbike 0.92476,230,329,255,364
motorbike 0.81006,1041,328,1068,368
motorbike 0.69204,936,357,978,414
person 0.67367 motorbike 0.58663,766,292,803,325
motorbike 0.57268,496,270,516,300
car 0.96886,193,544,489,709
car 0.78284,335,258,378,290
person 0.98382,955,425,1006,521
person 0.97909,887,423,932,493
person 0.91913,535,588,615,697
person 0.74811,937,347,977,406
person 0.64753,230,317,252,351
