object_probs,left,top,right,bottom
motorbike 0.97018,628,539,693,619
motorbike 0.90197,398,272,420,300
motorbike 0.86398,804,621,881,694
motorbike 0.84034,449,533,533,616
motorbike 0.78481,774,526,823,580
motorbike 0.72148,708,475,773,552
motorbike 0.68032,970,346,996,391
car 0.99895,291,413,438,527
car 0.97956,832,379,976,476
car 0.93135,331,251,381,294
car 0.79543,217,243,276,302
car 0.78624,878,352,973,397
person 0.92806,633,502,686,576
person 0.90945,780,470,829,557
person 0.85374,442,502,524,607
person 0.78879,969,334,995,375
person 0.68134,700,420,740,486
person 0.60817,818,554,870,647
person 0.55006,713,418,756,482
