object_probs,left,top,right,bottom
motorbike 0.98198,729,460,781,529
motorbike 0.95227,986,485,1034,542
motorbike 0.89590,642,456,695,523
motorbike 0.87920,897,445,947,502
motorbike 0.79926,296,622,416,697
motorbike 0.78913,399,271,422,302
motorbike 0.71610,1058,330,1075,359
motorbike 0.59899,981,468,1044,525
car 0.97233,0,558,232,716
car 0.97004,345,369,440,478
car 0.94021,333,251,383,297
car 0.88245,916,357,1025,433
car 0.82239,213,236,265,294
car 0.71599,23,675,362,715
car 0.64874,953,325,1027,370
car 0.56041,268,229,294,258
person 0.98056,735,429,784,490
person 0.97256,901,418,947,487
person 0.96818,988,440,1036,510
person 0.86601,1057,312,1075,355
person 0.79270,836,405,879,469
person 0.76603,638,433,684,512
person 0.71126,810,374,842,408
person 0.54822,803,381,845,438
