object_probs,left,top,right,bottom
traffic light 0.75828,163,284,181,315
motorbike 0.93718,788,405,851,456
person 0.76528 motorbike 0.89630,569,311,602,348
person 0.80004 motorbike 0.88934,508,292,537,325
motorbike 0.87685,289,311,312,344
motorbike 0.84657,650,328,683,366
motorbike 0.78180,749,340,798,389
motorbike 0.68968,241,461,280,524
motorbike 0.59427,248,491,279,533
motorbike 0.56464,513,310,537,332
car 0.98159,736,285,867,339
car 0.92770,349,252,407,305
car 0.62057,202,268,245,294
person 0.92912,794,368,847,449
person 0.91504,238,444,276,508
person 0.91331,748,327,795,382
person 0.79414,288,295,311,328
person 0.60639,648,312,675,348
person 0.52166,575,300,599,323
