object_probs,left,top,right,bottom
motorbike 0.84823,387,525,459,585
motorbike 0.84372,857,399,900,455
motorbike 0.74214,916,330,946,368
motorbike 0.64596,983,348,1015,389
person 0.69632,923,328,952,369
motorbike 0.56413,1017,329,1050,368
car 0.99848,664,456,874,576
car 0.99445,328,383,461,494
car 0.93579,334,252,384,297
car 0.90922,303,314,380,377
car 0.59702,193,220,242,269
car 0.50803,401,271,421,300
person 0.90866,859,380,900,445
person 0.79361,395,497,447,577
person 0.59967,987,331,1018,367
person 0.54512,429,505,474,571
