object_probs,left,top,right,bottom
motorbike 0.87894,866,385,923,436
motorbike 0.81831,205,485,267,545
motorbike 0.75593,717,333,752,358
motorbike 0.72918,613,294,646,321
motorbike 0.63976,64,599,161,673
motorbike 0.61388,1044,391,1077,463
car 0.98257,422,278,484,325
car 0.96565,489,301,584,372
car 0.94537,647,355,810,454
car 0.54312,245,287,309,353
person 0.75067,210,463,261,534
person 0.70732,1045,375,1077,449
person 0.66237,873,358,921,427
person 0.60281,872,359,902,389
person 0.51269,314,231,327,260
person 0.50829,708,313,738,347
person 0.50776,53,546,135,614
