object_probs,left,top,right,bottom
motorbike 0.87237,240,441,283,505
person 0.70082 motorbike 0.83066,964,326,996,369
motorbike 0.81626,348,402,389,455
motorbike 0.80198,158,609,281,705
motorbike 0.67130,910,424,950,478
car 0.99092,500,474,740,652
car 0.98993,295,298,375,355
car 0.95822,227,258,275,305
car 0.91442,334,252,385,296
car 0.54041,224,214,251,239
person 0.93205,238,421,278,487
person 0.93183,909,395,950,464
person 0.70041,162,576,238,660
person 0.60691,345,383,384,443
person 0.59187,345,378,374,408
