object_probs,left,top,right,bottom
motorbike 0.94112,629,536,710,617
motorbike 0.92073,890,399,931,454
motorbike 0.91283,971,379,1011,442
motorbike 0.80283,799,434,844,508
motorbike 0.74145,591,507,638,559
motorbike 0.73389,346,637,529,719
motorbike 0.69133,407,540,526,636
person 0.81735 motorbike 0.64018,494,270,516,303
motorbike 0.61102,67,560,146,632
motorbike 0.52537,442,268,464,295
person 0.94750,801,416,844,497
person 0.92453,801,371,848,425
person 0.88334,891,378,932,446
person 0.88150,972,355,1009,425
person 0.80928,370,581,434,691
person 0.77019,647,508,701,600
person 0.73154,593,461,640,528
person 0.70661,422,535,514,622
person 0.58584,972,351,1006,390
