object_probs,left,top,right,bottom
motorbike 0.92517,477,289,499,320
person 0.66193 motorbike 0.88538,438,275,456,301
motorbike 0.85515,512,291,535,321
motorbike 0.75902,202,310,225,347
motorbike 0.73478,299,355,333,416
person 0.68152 motorbike 0.67525,568,318,609,380
motorbike 0.63983,0,576,94,708
motorbike 0.61067,574,346,607,382
motorbike 0.59154,562,308,585,338
car 0.97531,570,277,695,331
car 0.91263,331,252,391,297
car 0.82990,217,275,258,298
car 0.52604,324,235,360,258
person 0.62131,562,299,584,328
person 0.55559,298,348,332,408
