object_probs,left,top,right,bottom
motorbike 0.92545,567,485,639,543
motorbike 0.80140,258,378,291,442
motorbike 0.73550,399,272,420,301
motorbike 0.60613,292,335,321,370
motorbike 0.54882,1004,355,1041,413
motorbike 0.53185,264,410,291,444
car 0.99919,669,432,877,557
car 0.99536,279,578,618,708
car 0.96913,216,250,256,283
car 0.93008,274,286,336,332
car 0.83616,335,253,385,296
car 0.65552,225,215,252,239
car 0.53103,267,232,298,257
person 0.94148,571,442,622,518
person 0.88317,1005,342,1040,405
person 0.81893,256,370,290,425
