object_probs,left,top,right,bottom
motorbike 0.94675,579,311,614,346
motorbike 0.87299,902,383,964,432
motorbike 0.86309,654,332,692,369
motorbike 0.84550,1009,435,1079,517
motorbike 0.55200,765,364,806,403
motorbike 0.54158,273,433,300,466
car 0.98676,840,285,975,338
car 0.95234,361,258,423,309
car 0.86220,194,262,239,301
car 0.58580,195,258,229,281
person 0.84769,767,339,813,398
person 0.79903,170,456,213,533
person 0.74126,266,399,302,461
person 0.68322,905,357,953,421
person 0.67231,654,315,684,350
person 0.66206,769,333,800,368
person 0.57620,1024,414,1073,499
person 0.50000,581,300,607,323
