object_probs,left,top,right,bottom
traffic light 0.61148,132,272,150,296
motorbike 0.90874,695,349,738,385
motorbike 0.87994,980,403,1049,453
motorbike 0.83198,621,327,649,357
motorbike 0.81100,826,360,871,415
person 0.62614 motorbike 0.78106,616,314,650,348
motorbike 0.59159,272,412,302,448
car 0.97286,886,282,1012,334
car 0.97131,369,262,429,310
car 0.75785,192,263,233,300
car 0.56990,193,253,229,280
person 0.89998,694,320,736,377
person 0.89956,185,439,223,508
person 0.74990,984,371,1035,442
person 0.74658,827,347,870,407
person 0.66156,267,382,303,441
