object_probs,left,top,right,bottom
motorbike 0.91177,872,376,921,440
person 0.72989 motorbike 0.75473,716,289,751,324
motorbike 0.73023,865,494,939,580
motorbike 0.64637,826,288,862,327
motorbike 0.55561,233,334,261,372
car 0.86163,336,259,375,288
car 0.53453,64,585,396,706
person 0.84456,875,364,918,431
person 0.83409,831,447,879,538
person 0.79307,1041,364,1072,428
person 0.72645,1066,326,1079,371
person 0.58790,238,330,264,376
person 0.58009,1002,330,1026,371
person 0.56766,467,266,484,297
person 0.54674,877,465,928,570
