object_probs,left,top,right,bottom
motorbike 0.93559,824,404,893,467
motorbike 0.86010,289,311,310,339
motorbike 0.83987,671,329,705,369
motorbike 0.83146,776,342,825,393
motorbike 0.78298,523,309,549,332
person 0.88111 motorbike 0.77006,581,310,615,349
person 0.81103 motorbike 0.76674,520,296,548,324
motorbike 0.75031,583,328,616,356
motorbike 0.54776,254,466,292,521
car 0.96875,754,283,887,339
car 0.90596,350,254,410,305
car 0.69565,200,268,244,296
person 0.89664,285,294,310,328
person 0.88844,244,429,284,487
person 0.84951,833,375,883,451
person 0.54922,670,313,696,348
person 0.53359,775,331,819,380
