object_probs,left,top,right,bottom
motorbike 0.95344,678,477,740,558
motorbike 0.93479,595,462,663,529
motorbike 0.86487,1036,394,1064,422
person 0.58271 motorbike 0.82795,230,265,248,296
motorbike 0.78390,802,484,852,543
motorbike 0.78231,524,583,608,658
motorbike 0.77614,808,459,860,529
motorbike 0.61211,400,255,419,278
motorbike 0.59698,275,604,369,675
person 0.93997,686,453,738,541
person 0.92667,818,404,866,473
person 0.90443,256,641,348,719
person 0.87026,606,438,657,516
person 0.79747,534,536,606,618
person 0.62469,1034,360,1070,418
person 0.50541,1042,356,1066,392
