object_probs,left,top,right,bottom
truck 0.50026,202,219,250,282
motorbike 0.96102,588,499,663,577
motorbike 0.85114,827,402,872,458
motorbike 0.77663,1015,380,1054,435
motorbike 0.75351,891,368,921,404
motorbike 0.63273,399,270,421,301
motorbike 0.57366,773,397,816,452
motorbike 0.56556,924,396,953,429
car 0.99290,135,471,384,619
car 0.98508,316,574,623,714
car 0.94627,333,251,384,298
car 0.93150,346,347,424,429
car 0.69366,204,232,254,283
car 0.60261,267,229,296,259
car 0.53992,1006,324,1077,382
person 0.97135,830,376,875,446
person 0.91356,770,377,816,445
person 0.86295,1013,363,1052,425
person 0.84572,921,363,954,424
person 0.65035,891,352,923,389
person 0.60915,897,337,921,369
person 0.59028,593,478,660,555
