object_probs,left,top,right,bottom
truck 0.54895,203,221,250,281
motorbike 0.95105,604,500,679,573
motorbike 0.83081,1027,393,1059,431
motorbike 0.80659,835,403,882,452
motorbike 0.69284,928,396,957,425
motorbike 0.57367,399,269,421,302
motorbike 0.52180,895,355,924,390
car 0.99659,146,466,400,611
car 0.98720,345,563,642,718
car 0.95190,342,347,421,425
car 0.93825,333,251,383,298
car 0.70735,1011,326,1078,381
car 0.64046,205,233,252,283
car 0.52709,1048,294,1079,325
person 0.92538,837,378,884,439
person 0.86118,782,368,823,429
person 0.84132,1024,362,1061,427
person 0.66501,925,361,960,419
person 0.62991,908,337,935,367
person 0.51397,616,467,662,527
