object_probs,left,top,right,bottom
motorbike 0.93069,972,373,1004,413
motorbike 0.88387,1037,372,1074,411
motorbike 0.88384,786,457,850,533
person 0.82648 motorbike 0.85366,478,273,499,301
motorbike 0.76712,892,399,938,453
motorbike 0.75683,733,425,793,483
motorbike 0.75303,538,287,574,316
motorbike 0.56966,639,548,719,643
car 0.75266,303,250,344,274
person 0.95773,794,438,846,518
person 0.95344,973,346,1008,404
person 0.92321,895,381,939,446
person 0.88330,200,646,245,719
person 0.83148,642,530,716,644
person 0.77837,736,409,784,466
person 0.74892,887,352,921,386
person 0.69499,1037,339,1074,402
person 0.69306,179,456,218,530
person 0.65936,1038,330,1064,367
person 0.65619,541,273,568,309
person 0.62362,590,506,645,607
person 0.62320,594,470,669,526
