object_probs,left,top,right,bottom
motorbike 0.96933,553,480,626,547
motorbike 0.80987,301,348,329,386
motorbike 0.77661,399,272,420,302
motorbike 0.69204,1002,355,1039,414
motorbike 0.66092,263,412,292,448
person 0.65354 motorbike 0.65428,258,379,292,443
car 0.99864,665,435,870,563
car 0.99238,272,585,599,710
car 0.97415,217,251,257,284
car 0.95893,276,286,337,333
car 0.83317,335,253,384,296
car 0.68243,224,214,252,239
person 0.90350,1003,343,1039,407
person 0.79752,561,447,618,536
person 0.53290,257,375,287,413
