object_probs,left,top,right,bottom
motorbike 0.94785,711,464,772,525
motorbike 0.83262,886,390,929,427
motorbike 0.68640,112,610,200,679
motorbike 0.68316,398,268,421,301
motorbike 0.61486,830,371,863,413
motorbike 0.51617,957,371,985,403
car 0.99797,226,433,428,565
car 0.98098,477,528,733,672
car 0.96692,328,333,410,405
car 0.94821,333,251,384,298
car 0.82769,199,224,247,276
person 0.94330,888,360,931,415
person 0.91384,715,431,768,516
person 0.85832,829,348,867,406
person 0.70034,124,560,180,673
person 0.60417,948,343,988,396
person 0.54843,934,332,966,368
person 0.52208,940,326,984,381
