object_probs,left,top,right,bottom
motorbike 0.84296,822,403,871,459
motorbike 0.81720,885,443,932,494
motorbike 0.77455,952,390,989,424
motorbike 0.76700,696,457,732,525
motorbike 0.69523,399,575,483,687
motorbike 0.67575,1022,356,1047,386
motorbike 0.60229,745,518,821,595
person 0.89508 motorbike 0.54674,511,272,535,307
motorbike 0.50408,717,507,765,565
person 0.95743,886,404,934,474
person 0.90585,822,384,866,447
person 0.82648,1022,323,1057,383
person 0.76204,939,324,980,379
person 0.72514,225,418,265,486
person 0.69598,950,362,992,418
person 0.65185,382,233,397,268
person 0.64555,724,452,777,533
person 0.57992,698,440,737,513
person 0.56182,767,489,820,580
