object_probs,left,top,right,bottom
motorbike 0.89840,876,442,925,497
motorbike 0.87709,949,392,986,426
motorbike 0.87161,1019,353,1046,388
motorbike 0.80409,816,403,866,459
motorbike 0.71652,742,518,817,597
motorbike 0.60497,934,357,963,387
motorbike 0.60437,580,287,615,317
person 0.61096 motorbike 0.58787,509,273,534,306
motorbike 0.57056,225,439,266,499
motorbike 0.51551,709,510,759,568
person 0.95089,880,406,925,472
person 0.86796,752,489,809,587
person 0.86708,818,385,862,445
person 0.74698,1022,330,1047,373
person 0.73066,716,458,764,531
person 0.72244,222,421,263,490
person 0.71596,949,363,989,418
person 0.65689,692,438,734,511
person 0.63937,381,234,395,267
person 0.61662,934,329,967,368
