object_probs,left,top,right,bottom
motorbike 0.92033,921,524,983,589
motorbike 0.90725,695,499,744,567
motorbike 0.88851,570,479,637,552
motorbike 0.84521,849,482,902,535
motorbike 0.82339,399,271,421,301
person 0.75133 motorbike 0.72386,1022,326,1048,372
motorbike 0.72236,791,461,837,514
motorbike 0.70170,165,625,291,717
car 0.99182,327,395,442,499
car 0.97188,0,590,156,719
car 0.96141,332,251,382,297
car 0.93972,886,354,1008,455
car 0.86162,215,238,268,295
car 0.75633,267,227,294,257
person 0.98685,698,457,747,534
person 0.98304,856,438,903,511
person 0.84478,926,474,977,560
person 0.80223,570,457,620,538
person 0.60778,792,439,841,506
person 0.59137,767,394,801,430
