object_probs,left,top,right,bottom
motorbike 0.88049,915,476,970,555
motorbike 0.86913,857,456,908,532
motorbike 0.84186,445,634,582,719
motorbike 0.81363,232,329,258,369
motorbike 0.75145,908,363,949,424
person 0.62256 motorbike 0.67992,739,290,777,324
person 0.86830 motorbike 0.65152,481,268,500,300
person 0.60931 motorbike 0.57913,1020,330,1048,371
motorbike 0.55653,850,284,899,327
motorbike 0.50020,1061,365,1079,412
car 0.86355,128,561,445,713
car 0.72822,336,258,376,288
person 0.95118,918,446,969,545
person 0.94699,861,437,906,515
