object_probs,left,top,right,bottom
motorbike 0.90739,928,406,998,462
motorbike 0.89635,536,309,563,337
motorbike 0.84594,785,346,823,382
motorbike 0.82818,514,290,545,319
motorbike 0.69996,739,343,779,397
motorbike 0.66063,597,291,625,316
person 0.72926,785,326,827,377
motorbike 0.53901,742,353,771,386
motorbike 0.51470,787,331,819,369
car 0.98417,625,348,779,439
car 0.94701,385,270,450,318
car 0.88272,341,259,391,299
car 0.54915,321,250,353,277
person 0.83841,741,336,765,368
person 0.58979,951,384,976,413
person 0.57173,514,278,539,303
