object_probs,left,top,right,bottom
motorbike 0.89796,868,380,913,440
motorbike 0.74473,998,347,1027,389
person 0.72304 motorbike 0.73760,466,268,484,296
motorbike 0.71990,241,349,265,382
motorbike 0.69608,821,290,861,326
motorbike 0.61231,1036,376,1073,435
motorbike 0.61053,821,469,869,558
motorbike 0.50646,858,509,931,594
car 0.82231,336,259,375,287
car 0.55458,49,583,391,707
person 0.83019,825,456,868,537
person 0.82795,1038,364,1072,429
person 0.76846,238,331,265,377
person 0.74963,871,365,911,430
person 0.66355,999,330,1026,371
person 0.60257,708,289,739,322
