object_probs,left,top,right,bottom
motorbike 0.93504,644,478,709,553
motorbike 0.78662,904,435,954,508
motorbike 0.77943,855,400,899,451
motorbike 0.76353,951,376,986,409
motorbike 0.75120,1017,394,1050,432
motorbike 0.70184,249,375,284,435
motorbike 0.70141,581,618,674,702
motorbike 0.68565,579,287,610,316
person 0.63398 motorbike 0.57527,413,255,430,281
car 0.66072,319,253,359,280
person 0.98489,903,415,955,500
person 0.90209,948,347,987,404
person 0.88106,651,453,703,540
person 0.88000,901,388,945,439
person 0.87047,513,646,594,719
person 0.80710,1016,366,1055,424
person 0.65768,248,367,283,428
person 0.64608,598,566,668,636
person 0.59858,584,276,609,312
person 0.59550,1020,306,1049,347
person 0.58399,855,383,897,448
