object_probs,left,top,right,bottom
motorbike 0.90798,970,401,1039,467
motorbike 0.87243,790,363,840,409
motorbike 0.86246,691,332,731,370
motorbike 0.79151,265,371,292,412
motorbike 0.68620,253,267,271,297
person 0.57807,689,322,732,371
car 0.98738,379,266,447,318
car 0.86683,952,275,1072,331
car 0.54090,189,269,229,293
person 0.91241,207,413,244,483
person 0.89748,982,379,1029,450
person 0.88103,791,341,837,402
person 0.71997,262,356,290,394
person 0.60268,693,315,726,346
person 0.57201,471,266,491,300
person 0.50140,798,340,827,371
