object_probs,left,top,right,bottom
car 0.70732 truck 0.50277,206,231,254,286
motorbike 0.97804,556,521,637,594
motorbike 0.89879,760,399,803,455
motorbike 0.81874,815,399,864,457
motorbike 0.77424,915,392,945,433
motorbike 0.72960,1002,377,1041,442
motorbike 0.67687,880,371,914,407
motorbike 0.63950,399,271,421,301
car 0.98676,272,592,599,715
car 0.97505,113,484,372,633
car 0.94298,349,349,427,438
car 0.93758,333,251,384,298
car 0.55421,1027,298,1074,328
car 0.50372,268,229,295,259
person 0.98629,818,385,863,445
person 0.97010,760,381,801,447
person 0.82238,911,363,948,423
person 0.75421,1003,365,1042,430
person 0.73141,885,349,915,387
person 0.58098,888,342,912,369
person 0.58009,565,487,629,551
