object_probs,left,top,right,bottom
motorbike 0.95612,535,309,563,337
motorbike 0.92472,853,422,927,477
motorbike 0.90830,597,327,629,360
motorbike 0.87541,800,362,850,409
person 0.55968 motorbike 0.82169,683,329,721,368
motorbike 0.65591,264,474,295,508
motorbike 0.63968,255,442,293,502
person 0.88673 motorbike 0.54741,532,295,561,324
person 0.74875 motorbike 0.53269,284,294,308,327
motorbike 0.51602,289,310,308,335
car 0.98107,767,285,905,338
car 0.87213,352,255,412,305
car 0.67369,200,269,242,296
person 0.87584,595,311,626,350
person 0.81824,250,422,292,492
person 0.80142,863,386,913,447
person 0.71398,798,344,846,399
