object_probs,left,top,right,bottom
motorbike 0.90317,745,438,799,502
motorbike 0.88845,965,423,1009,477
motorbike 0.80193,248,367,278,412
motorbike 0.80127,1009,351,1036,385
motorbike 0.77173,621,290,658,320
motorbike 0.75507,1069,364,1078,408
motorbike 0.74952,670,568,759,700
motorbike 0.64493,431,269,450,292
motorbike 0.57893,918,363,957,421
motorbike 0.52585,730,292,774,328
car 0.75497,0,644,198,715
car 0.59437,322,252,364,280
person 0.94555,968,396,1010,470
person 0.80862,747,415,797,494
person 0.80805,973,366,1012,417
person 0.74393,431,255,449,283
person 0.72979,697,517,766,594
person 0.72355,245,347,278,407
person 0.63587,926,358,953,386
person 0.62618,1000,330,1039,382
person 0.61555,1068,346,1079,398
