object_probs,left,top,right,bottom
motorbike 0.95563,582,313,609,342
motorbike 0.94251,471,291,493,319
motorbike 0.92253,8,573,104,662
motorbike 0.90647,523,309,549,336
motorbike 0.86912,677,363,726,421
motorbike 0.65847,184,544,236,599
motorbike 0.64440,297,329,321,368
person 0.87875 motorbike 0.57045,521,296,547,325
car 0.97590,665,279,792,336
car 0.92515,335,252,398,297
car 0.65074,206,271,245,288
person 0.87875,176,497,225,567
person 0.78717,579,298,603,322
person 0.71418,473,279,492,304
person 0.66217,658,314,692,351
