object_probs,left,top,right,bottom
motorbike 0.91244,346,446,391,503
motorbike 0.84354,849,430,899,509
motorbike 0.77228,213,484,260,547
motorbike 0.61365,921,347,951,387
motorbike 0.51113,399,270,421,299
car 0.99332,308,304,392,366
car 0.98854,379,521,668,685
car 0.97357,1028,334,1079,410
car 0.97244,235,263,284,310
car 0.92190,336,253,384,296
person 0.92259,851,418,898,496
person 0.89646,333,417,357,457
person 0.84300,344,421,385,489
person 0.72489,918,326,955,383
person 0.69706,208,455,257,532
person 0.58896,202,449,246,505
