object_probs,left,top,right,bottom
motorbike 0.94704,333,465,379,524
motorbike 0.88316,198,504,247,561
motorbike 0.85528,903,351,937,389
motorbike 0.80898,827,451,879,532
motorbike 0.54064,187,481,252,547
car 0.52840 motorbike 0.52175,399,270,421,300
car 0.99415,319,310,399,372
car 0.97724,329,525,648,703
car 0.97453,238,264,286,310
car 0.96226,1017,341,1079,411
car 0.93235,336,253,384,297
person 0.90419,826,435,873,515
person 0.88802,333,436,379,512
person 0.83540,324,430,367,483
person 0.83398,194,463,238,529
person 0.74738,908,334,938,363
