object_probs,left,top,right,bottom
motorbike 0.87459,951,418,995,482
motorbike 0.86974,900,379,945,431
motorbike 0.85839,247,357,282,416
motorbike 0.80826,613,609,734,715
motorbike 0.79478,610,290,648,322
motorbike 0.77082,993,351,1023,389
motorbike 0.76883,1058,370,1077,413
motorbike 0.73002,719,432,770,514
motorbike 0.58232,716,291,756,326
car 0.55322,322,252,363,279
person 0.96028,951,394,997,477
person 0.80413,902,363,943,423
person 0.75034,721,421,767,488
person 0.66897,955,372,988,409
person 0.65112,1060,348,1079,395
person 0.57931,905,360,933,389
person 0.51326,654,532,739,621
person 0.50200,673,526,722,593
