object_probs,left,top,right,bottom
motorbike 0.95299,854,441,907,506
motorbike 0.85415,1008,347,1036,391
motorbike 0.82684,569,287,606,318
motorbike 0.80108,1062,351,1079,383
motorbike 0.78165,796,421,844,474
person 0.86519 motorbike 0.73002,499,274,521,303
motorbike 0.72213,930,382,973,431
motorbike 0.68570,377,249,392,271
motorbike 0.63910,327,614,437,717
person 0.53510 motorbike 0.58455,1063,326,1078,374
motorbike 0.57597,718,543,791,614
person 0.66453,1004,336,1039,393
car 0.65653,304,247,348,276
person 0.99056,857,413,907,494
person 0.79046,924,334,956,368
person 0.78874,930,363,971,421
person 0.77845,727,503,785,603
person 0.74037,1011,335,1036,372
person 0.72415,215,428,255,490
person 0.66955,797,400,845,461
person 0.65896,376,237,391,265
person 0.62738,570,276,601,310
person 0.62372,669,442,711,496
person 0.61544,923,340,964,395
person 0.59905,683,468,737,560
