object_probs,left,top,right,bottom
person 0.72844 motorbike 0.95773,495,293,516,321
motorbike 0.85170,189,308,212,339
motorbike 0.83220,610,341,654,398
motorbike 0.82722,303,347,330,391
person 0.79818 motorbike 0.81014,538,295,560,322
motorbike 0.63308,452,291,472,312
person 0.83479 motorbike 0.61656,449,275,470,304
motorbike 0.61591,543,310,563,331
motorbike 0.57665,86,580,173,657
person 0.70573 motorbike 0.52907,598,308,626,348
car 0.99265,608,280,737,334
car 0.88037,333,253,393,295
car 0.83682,216,272,253,294
person 0.52484,85,537,137,623
