object_probs,left,top,right,bottom
traffic light 0.65456,162,283,180,314
motorbike 0.97816,658,331,692,364
motorbike 0.96299,806,408,871,461
motorbike 0.93394,290,312,311,341
person 0.81604 motorbike 0.87935,512,294,543,323
person 0.78565 motorbike 0.86819,576,312,608,347
motorbike 0.79463,518,308,543,333
motorbike 0.77602,246,465,285,523
motorbike 0.76715,762,341,809,391
motorbike 0.58552,580,328,607,355
motorbike 0.50722,764,368,807,399
car 0.98152,746,285,880,339
car 0.91830,350,252,410,306
car 0.69816,201,269,244,295
person 0.92926,814,373,865,450
person 0.91861,242,440,281,505
person 0.90047,286,295,310,327
person 0.86222,659,316,687,347
person 0.81558,760,329,805,378
