object_probs,left,top,right,bottom
motorbike 0.96080,646,522,713,599
motorbike 0.95109,489,514,568,597
motorbike 0.91558,846,585,916,660
motorbike 0.91185,398,271,420,300
motorbike 0.89661,798,506,849,568
motorbike 0.66492,721,445,793,502
motorbike 0.63409,739,486,790,541
motorbike 0.63362,984,347,1013,388
car 0.99745,304,405,437,517
car 0.94106,330,251,381,295
car 0.90746,852,360,985,464
car 0.90476,215,241,273,301
car 0.51047,268,228,292,256
person 0.94278,652,486,706,581
person 0.87322,983,327,1016,385
person 0.81097,802,460,850,532
person 0.78496,846,527,917,642
person 0.64943,720,408,764,463
person 0.62059,488,493,568,578
