object_probs,left,top,right,bottom
car 0.63788 truck 0.58668,201,221,251,281
motorbike 0.92393,634,480,702,555
motorbike 0.92337,0,605,126,712
motorbike 0.88868,794,378,836,436
motorbike 0.77512,909,352,940,392
motorbike 0.65015,1039,387,1066,424
motorbike 0.61969,936,368,966,417
motorbike 0.59426,399,269,421,302
motorbike 0.55205,847,401,892,448
car 0.99461,368,556,668,719
car 0.98646,166,453,403,594
car 0.95202,337,339,419,415
car 0.93049,332,251,384,298
car 0.51949,1052,295,1078,321
car 0.51174,268,230,297,260
person 0.97724,795,366,835,427
person 0.92521,853,367,896,424
person 0.82821,913,332,939,366
person 0.70762,933,361,967,416
person 0.70026,644,457,698,536
person 0.51296,1034,360,1072,420
