object_probs,left,top,right,bottom
traffic light 0.75279,171,293,189,320
motorbike 0.96305,540,310,569,340
motorbike 0.88981,482,293,507,319
motorbike 0.87473,719,382,769,434
motorbike 0.85440,44,559,134,637
motorbike 0.83829,213,508,259,566
person 0.81542 motorbike 0.83338,603,311,637,348
motorbike 0.81760,296,327,320,359
car 0.98525,691,282,822,335
car 0.89089,337,255,403,300
car 0.80283,205,269,244,288
person 0.86920,718,357,768,428
person 0.81879,202,469,245,528
person 0.81363,538,298,565,325
person 0.74515,210,484,257,548
person 0.65757,296,314,320,353
