object_probs,left,top,right,bottom
motorbike 0.92868,880,376,925,437
motorbike 0.87903,875,493,945,579
motorbike 0.83263,832,479,882,554
person 0.57587 motorbike 0.76246,718,290,755,324
motorbike 0.63570,1001,328,1040,382
person 0.68165 motorbike 0.61346,471,268,491,300
motorbike 0.60062,836,292,877,328
motorbike 0.57319,233,332,260,371
car 0.86707,335,258,376,287
car 0.59161,82,585,401,706
person 0.96017,836,445,883,541
person 0.81799,881,462,936,571
person 0.80124,882,364,923,430
person 0.71228,1049,358,1076,428
person 0.68698,1009,330,1035,371
person 0.67466,238,330,264,374
