object_probs,left,top,right,bottom
motorbike 0.97033,576,312,601,340
motorbike 0.94998,519,309,545,336
motorbike 0.89044,0,573,89,666
motorbike 0.87457,664,364,713,417
motorbike 0.83432,170,549,230,605
motorbike 0.70928,468,291,491,317
motorbike 0.64725,300,330,325,373
motorbike 0.54389,164,524,229,588
person 0.89078 motorbike 0.53113,518,296,542,324
car 0.98866,652,281,782,335
car 0.91609,334,253,397,296
car 0.59970,205,271,246,289
person 0.88721,575,296,598,322
person 0.82077,160,500,202,569
person 0.69436,172,508,221,575
person 0.57781,647,310,689,360
person 0.57589,665,335,711,408
person 0.52477,470,278,490,305
