object_probs,left,top,right,bottom
truck 0.82004,759,394,921,515
motorbike 0.96128,246,586,370,696
motorbike 0.92562,513,613,602,711
motorbike 0.92101,397,272,420,301
motorbike 0.81880,603,530,674,621
motorbike 0.81222,665,579,754,647
motorbike 0.74190,1037,380,1073,438
car 0.99922,215,449,408,578
car 0.88912,329,249,380,294
car 0.80818,226,247,289,313
person 0.84981,596,462,666,529
person 0.84344,886,356,925,414
person 0.83620,528,566,601,641
person 0.69967,1038,366,1071,425
person 0.55371,680,524,749,596
