object_probs,left,top,right,bottom
motorbike 0.92679,220,576,339,683
motorbike 0.88768,921,395,964,462
motorbike 0.84620,246,441,288,500
motorbike 0.83575,974,329,1007,365
motorbike 0.77566,344,386,383,441
motorbike 0.52424,399,272,420,299
car 0.98908,508,486,771,634
car 0.98245,294,297,366,352
car 0.95693,225,260,277,300
car 0.92140,334,252,385,295
car 0.65315,224,213,251,239
car 0.52596,322,233,360,258
person 0.92550,244,418,285,488
person 0.89831,922,384,962,448
person 0.54209,344,375,374,406
